node_id,name,in_corpus,case,year
56258,Rai  Krushna Bose v. Binod Kanungo and others,False,,
1395259,Sewa  Ram  v. Misrimal,False,,
1021245,"VenkataSubbiah  v.
Lakshminarassimham",False,,
195943959,section 32,False,,
318186,"Seth Thawardas	Pherumal  v.
The  Union of India",True,Seth_Thawardas_Pherumal_vs_The_Union_Of_India_And_Connected_on_24_March_1955,1955.0
910984,Interest Act,False,,
1503578,section 30,False,,
1518533,section 20(2),False,,
109140,section 16(1) (c),False,,
1089973,"Durga  Prasad  v.
Sewkishendas",False,,
525017,"Champsey Bhara & Co.
v.  Jivraj  Balloo  Spinning and Weaving  Co.",False,,
1058932,"4)  and  Saleh
Mahomed	 Umer Dossal v. Nathoomal",False,,
1041073,"A. M. Mair
& Co. v. Gordhandass Sagarmull",False,,
811701,section 20,False,,
638888,section 20(4),False,,
1024161,Bengal Nagpur Ry.  Co. v. Ruttanji Ramji,False,,
1219022,section 34,False,,
20909926,,True,Seth_Thawardas_Pherumal_vs_The_Union_Of_India_Uoi_on_24_March_1955,1955.0
144317829,,True,Shiromani_Gurdwara_Parbandhak_vs_Raja_Shiv_Rattan_Dev_Singh_And_Ors_on_24_March_1955,1955.0
130708438,"Sikh Gurdwaras Act, 1925",False,,
104072240,Section 3(2),False,,
80335203,Section 3(1),False,,
195599893,Section 5(1),False,,
155994330,Section 7,False,,
117926846,Section 7(3),False,,
80890173,Section 7(1),False,,
192044116,Section 7(4),False,,
191992401,Section 10,False,,
169186032,Section 8,False,,
145245549,Section 9,False,,
121072119,Section 41,False,,
96686162,Sections 3,False,,
160722991,6,False,,
199636518,Section 5,False,,
79546173,11,False,,
153392891,Section 12,False,,
193237603,14,False,,
16951381,Section 34,False,,
132861595,Sections 29,False,,
67914186,30,False,,
156138490,31,False,,
45431394,37,False,,
41687531,Section 16,False,,
47873013,Section 29 (1),False,,
28243749,Section 29(2),False,,
55693818,32,False,,
150583569,Sections 19,False,,
108789217,20,False,,
72916854,21,False,,
18605638,27,False,,
43005627,Section 31(2),False,,
198732414,Sections 109,False,,
8053757,110,False,,
1234664,,True,Shiromani_Gurdwara_vs_Lt_Sardar_Raghbir_Singh_And_Others_on_24_March_1955,1955.0
105656134,s. 17,False,,
176329292,ss. 86,False,,
15144296,88,False,,
114143863,section	 7(2),False,,
132745861,section  10(1),False,,
829084,,True,Shrimati_Vidya_Verma_Through_Next_vs_Dr_Shiv_Narain_Verma_on_11_November_1955,1955.0
1137396,"section
100",False,,
786541,,True,Sri_5_Sita_Maharani_And_Ors_vs_Chhedi_Mahto_And_Ors_on_3_February_1955,1955.0
1801916,,True,State_Of_Bombay_vs_Mulji_Jetha_And_Co_on_10_February_1955,1955.0
199345204,Sections 65,False,,
81178265,67,False,,
41291745,Sections 45,False,,
14200162,68,False,,
60401619,73,False,,
97911832,Section 37,False,,
59349765,Section 35,False,,
1750663,1) and Thakur Amar Singh v. State of Rajasthan,True,Thakur_Amar_Singhji_vs_State_Of_Rajasthan_And_Other_on_15_April_1955,1955.0
197708246,Rajasthan  Land Reforms and Resumption of  Jagirs  Act,False,,
182623303,Resumption  of Jagirs Act,False,,
74108046,s.  21(1),False,,
111025461,s.  21,False,,
1431979,article 166(3),False,,
33485,articles 146,False,,
242661,147,False,,
51073498,section 22(1),False,,
165382516,Section 26(1),False,,
89792100,sec. 150,False,,
102616839,Excise Act,False,,
170217443,Section 169,False,,
72877286,section 171,False,,
100916814,Section 188,False,,
20334323,section 131,False,,
95697625,Section 172,False,,
179770357,116,False,,
22927050,"Section
       106 (1)",False,,
146468655,Section	3(3),False,,
121759484,"Section
       28",False,,
198907210,section 3(1),False,,
58792784,section  26(2),False,,
127634344,section  35,False,,
1214175,"The Collector of  Bombay  v.	 Nusserwanji
Rattanji Mistri and Others",True,The_Collector_Of_Bombay_vs_Nusserwanji_Rattanji_Mistri_Others_on_28_February_1955,1955.0
179503786,section 3 (4),False,,
1987374,Vide  Shapurji	Jivanji v. The Collector of  Bombay,False,,
1732003,"The
Government  of Bombay v. Esupali Salebhai",False,,
1703291,"Deputy Collector, Calicut Division  v.  Aiyavu
Pillay",False,,
23306028,Section	 3(b),False,,
562722,section	 16,False,,
740483,Section 3,False,,
331372,Section  2,False,,
85884054,section	 8,False,,
1719283,"The	 Delhi Cloth and General Mills Co.  Ltd.  v.  Harnam
Singh",True,The_Delhi_Cloth_And_General_Mills_Co_vs_Harnam_Singh_And_Others_on_21_April_1955,1955.0
1345438,Sections 3,False,,
1094056,130,False,,
105841,Bank of Travancore v. Dhrit,False,,
1237708,,True,The_State_Of_Bihar_vs_Kumar_Amar_Singh_And_Others_And_on_10_February_1955,1955.0
290325,section	 55(2),False,,
1220978,section 8(2),False,,
611752,,True,The_State_Of_Madras_And_Another_vs_V_Srinivasa_Ayyangar_on_21_October_1955,1955.0
169405857,s. 20,False,,
47963170,s.  3(2),False,,
197881101,section 1(4),False,,
185901640,section	 3 (2) (e),False,,
174789720,section 3,False,,
27414387,section 3(2)	 (a),False,,
34281897,section 3(5),False,,
178343846,section 6,False,,
1341155,Brahmayya  v.  Achiraju,False,,
73315018,section 2(8),False,,
28031406,section 45,False,,
2835863,sections 25,False,,
74258070,27,False,,
53426443,37,False,,
112563471,44,False,,
101074138,Section  20(2),False,,
162677537,section 20(1),False,,
1653351,,True,Bachharam_Datta_Patil_And_Another_vs_Vishwanath_Pundalik_Patil_Andothers_on_20_September_1956,1956.0
108320608,"Bombay
Hereditary  Offices Act (Bombay Act",False,,
1685938,"Baroda Borough Municipality  v.
Its Workmen",True,Baroda_Borough_Municipality_vs_Its_Workmen_on_13_November_1956,1956.0
1785601,"D. N. Banerji  v.
P.  R. Mukherjee",False,,
22375191,s. 2(j),False,,
187252994,S. 58,False,,
24531987,ss. 63,False,,
89170811,65,False,,
119494858,66,False,,
160694403,68,False,,
79916281,71,False,,
168324182,s. 209,False,,
834791,Co. Ltd.  V.  Their  Workmen,False,,
722178,"Burn &	Co.,
Calcutta  v.  Their Employees",False,,
701121,"Electricity (Supply) Act, 1948",False,,
981675,"Bidi Supply Co.  v.  Union  of
India",True,Bidi_Supply_Co_vs_The_Union_Of_India_And_Others_on_20_March_1956,1956.0
175322534,s.  5,False,,
183557326,s. 64,False,,
952865,S.	64,False,,
107341,Indian Partnership Act,False,,
1905739,"Budhan Chowdhry and	 others	 v.
       The  State of Bihar",False,,
565123,"Dayaldas Kushiram v. Commissioner of Income-tax, Central",False,,
182682718,section	22(2),False,,
69850027,Section	 24,False,,
1723670,"Central Provinces Transport Services Ltd.  V.  Raghunath
Gopal Patwardhan",True,Central_Provinces_Transport_Services_vs_Raghunath_Gopal_Patwardhan_on_6_November_1956,1956.0
1701494,ss. 31,False,,
592257,32,False,,
1125628,s.  16(2),False,,
1066722,Kandan	 Textiles   v.	 Industrial   Tribunal,False,,
1345776,"Manager, United Commercial Bank  Ltd.  V.
Commissioner of Labour",False,,
398963,"Newspapers	Ltd.,  Allahabad  v.   State
Industrial Tribunal, U.P.",False,,
394730,"Bilash Chandra  Mitra
v.  Balmer Lawrie & Co.",False,,
1451677,"New  India Assurance	Co.  v.	 Central  Government
Industrial  Tribunal",False,,
1777801,"Lakshmi,  Talkies, Madras v. Munuswami and others",False,,
1376794,Industrial Employment (Standing Orders) Act,False,,
33396,Ch.  Tika Ramji v. State,True,Ch_Tika_Ramji_Others_Etc_vs_The_State_Of_Uttar_Pradesh_Others_on_24_April_1956,1956.0
41323155,"U.P.
       Sugarcane  (Regulation  of Supply and  Purchase)	 Act,  1953",False,,
774360,"Essential
       Commodities Act, 1955",False,,
195341601,sec. 1(a),False,,
58478386,sec. 2(b),False,,
142976600,s. 15,False,,
178169899,16(1)(a),False,,
175695088,"Constitution
       (Third Amendment) Act",False,,
118413035,16,False,,
665535,Art. 254(2),False,,
118561059,s. 16(1)(b),False,,
160034186,"Section
       2(1)  (a)",False,,
3259143,section 4,False,,
130276864,Section 1(3),False,,
62662651,section  9,False,,
158186662,"section
       4(a)",False,,
1915616,article	369,False,,
99083920,Section	3,False,,
2961094,section 28,False,,
158599641,Section 3(1),False,,
77014589,Section 3(2) (b),False,,
844404,article 19(1) (e),False,,
83773,article 366(12),False,,
344383,article 254(1),False,,
77255614,"Section
       3(2)(b)",False,,
345466,Zaverbhai  Amaidas  v.  The	State  of  Bombay,False,,
49906339,section 107 (2),False,,
110450029,section 16 (1)(b),False,,
130486492,"section	 28
       (2)",False,,
56018014,section 15(1),False,,
7834892,section 15(4),False,,
1485989,"Indian  Metal	 and  Metallurgical
       Corporation V. Industrial Tribunal, Madras and Another",False,,
73097191,section 16(2)(b),False,,
1466885,"Messrs Dwarka Prasad Laxmi
       Narain v. The State of Uttar Pradesh",False,,
313381,,True,Chunilal_Khushaldas_Patel_vs_H_K_Adhyaru_And_Ors_on_14_February_1956,1956.0
972395,Commissioner  of Income-tax v. Venkataswamy Naidu,True,Commissioner_Of_Income_Tax_Madras_vs_R_Venkataswamy_Naidu_on_17_February_1956,1956.0
9972007,section 66(2),False,,
568551,"Commissioner of Income-tax Act, Madras v. K. E. Sundara Mudaliar",False,,
731293,Panadai Pathan v. Ramaswami Chetty,False,,
467722,Mahendralal Choudhary v. Commissioner of Income-tax C.P. and Berar,False,,
1154453,section 2(1)(b)(i),False,,
667935,Deoki Nandan v. Murlidhar,True,Deoki_Nandan_vs_Murlidhar_on_4_October_1956,1956.0
403124,Bhupati  Nath Smritititha v. Ram Lal Maitra,False,,
651702,Nabi Shirazi v. Province of Bengal,False,,
260617,"Babu  Bhagwan  Din	v.  Gir	 Har
Saroon",False,,
1679626,"Mundancheri  Koman  v.
Achuthan",False,,
1996477,"Dharangadhara	Chemical  Works	 Ltd.  v.  State  of
Saurashtra",True,Dharangadhara_Chemical_Works_Ltd_vs_State_Of_Saurashtra_on_23_November_1956,1956.0
66075752,"S.
2(s)",False,,
1932635,"Ebrahim Aboobakar v. Custodian	 General  of
Evacuee Property",False,,
3824,,True,Dharman_vs_State_Of_Punjab_on_13_September_1956,1956.0
1914745,Section 107,False,,
1718643,,True,Dulichand_Lakshminarayan_vs_The_Commissioner_Of_Income_Tax_Nagpur_on_17_February_1956,1956.0
48601741,s. 26-A,False,,
1459716,Section	 4,False,,
459956,21,False,,
105190,section 59,False,,
1420150,section 66(1),False,,
381212,"No. 189 of	1951,  Jabalpur	 Ice
Manufacturing  Association  v. Commissioner of	Income	Tax,
Madhya Pradesh and Bhopal",False,,
1680470,section  2(6B),False,,
1765785,section	 3  (42),False,,
93337482,section 3,False,,
746416,section 49,False,,
157307482,section 3(42),False,,
81894,"Bhagwanji Morarji Goculdas v. Alembic Chemical Works Co. Ltd
and  others",False,,
315404,"Commissioner of Income-Tax,	West
Bengal v. A. W. Figgies & Co. and others",False,,
277329,,True,Firm_Of_Bhagat_Ram_Mohanlal_vs_The_Commissioner_Of_Excess_Profits_Tax_on_15_February_1956,1956.0
90565202,s.  7,False,,
8713089,s. 8(1),False,,
18346578,s. 20,False,,
971685,section	 8(1),False,,
123806724,section 20,False,,
1025559,Section 2(17),False,,
914974,Shanmugavel  Nadar  and	 Sons V.   Commissioner	 of  Income-,False,,
865042,"Shapurji Pellonji  v.
Commissioner  of Income-tax",False,,
143897288,section 19,False,,
1302911,,True,Fruit_And_Vegetable_Merchants_Union_vs_Delhi_Improvement_Trust_on_6_November_1956,1956.0
116822545,"Delhi and Ajmer Rent  Control
Act",False,,
16592474,s. 3(a),False,,
187711489,s. 8,False,,
143921829,"Government  Premises
(Eviction) Act",False,,
434865,"Requisitioning
and Acquisition of Immovable Property Act",False,,
197963561,s. 3 (a),False,,
186788401,section 42,False,,
159943410,Section 23,False,,
99894594,Section 24,False,,
115251832,ss.  45,False,,
24571588,ss. 16,False,,
129444718,17,False,,
1606165,,True,Harihar_Prasad_Singh_And_Another_vs_Must_Of_Munshi_Nath_Prasadand_Others_on_16_January_1956,1956.0
658616,s. 83,False,,
1735550,s. 120(2),False,,
1272508,s. 5(3),False,,
420207,s. 21,False,,
1047594,s. 76 (a),False,,
1706834,"Bindeshwari  Prasad  Singh  v.
Maharaja Kesho Prasad Singh",False,,
31091,"1) and Eakub Ali v.  Muhammad
Ali",False,,
1079138,section 120(2),False,,
20238,section 116,False,,
1472923,Section 20,False,,
165995819,Section  3(2),False,,
1122405,"Mahabir	 Gope  and  others  v.	Harban8	 Narain	 Singh	 and
others",False,,
383649,section 76,False,,
379791,"1),  Rajendra  Nath  v.	Dinu
Prodhan",False,,
1427778,2) and Pramatha Nath v. Sashi Bhu8an,False,,
540088,"Mahadeo Prasad  Sahu  v.
Gajadhar  Prasad  Sahu",False,,
1127283,"Binad Lal Pakrashi  v.	Kalu
Pramanik",False,,
1800386,"Hariprasad	Shivshankar
       Shukla  v.  A. D. Divekar",True,Hariprasad_Shivshankar_Shukla_vs_A_D_Divikar_With_Connected_Appeal_on_27_November_1956,1956.0
1056316,S. 25F,False,,
1106018,s. 15,False,,
794158,"Payment  of
Wages Act, 1936",False,,
209214,s. 25,False,,
1145225,1,False,,
511167,s. 2,False,,
1252531,"Pipraich Sugar Mills Ltd. v. Pipraich Sugar Mills Mazdoor
Union",False,,
665792,"Madras
(3)  and K. M. Padmanabha Ayyar v. The State of Madras",False,,
137631863,"India Reconstruction Corporation Ltd.,  Calcutta
v.   Messrs",False,,
233482,"The  Hospital  Mazdoor
Sabha  v. The State of Bombay",False,,
858589,"Industrial Disputes  (Amendment)	Act,
1956",False,,
1204229,,True,Jai_Narain_Ram_Lundia_vs_Kedar_Nath_Khetan_And_Others_on_31_January_1956,1956.0
162222821,s. 42,False,,
834394,1) and Parsotim v. Lal Mohar,False,,
744766,Indrajit  Pratap  Sahi v. Amar Singh,False,,
1273982,"Jaswantrai Manilal Akhaney v. The  State
of  Bombay",True,Jaswantrai_Manilal_Akhaney_vs_The_State_Of_Bombay_on_4_May_1956,1956.0
941332,S.179-,False,,
1918278,s. 79,False,,
1714062,s. 179,False,,
1096701,ss. 221,False,,
697723,222(1),False,,
503377,s. 223,False,,
1176662,section  222,False,,
1249173,section  405,False,,
416820,"Basdeo Agarwalla v.
       King-Emperor",False,,
967463,sections 196,False,,
819146,section 222(1),False,,
1871071,section 223,False,,
1359268,sections  221,False,,
912590,section 225,False,,
30489,,True,Karanpura_Development_Co_Ltd_vs_Raja_Kamakshya_Narain_Singh_on_10_April_1956,1956.0
1830950,s. 29(b),False,,
56611546,Bengal  Court of Wards Act,False,,
55941852,"Section
       14",False,,
105004958,section 8,False,,
120429203,1,False,,
15174387,section 41,False,,
314082,"2) and Ramkumari Devi v.
       Hari  Das",False,,
50692264,section 6,False,,
289173,"Gulabsingh  v.   Seth
       Gokuldas",False,,
658264,Ramkanai  Singh  Deb Darpashaha  v.	Mathewson,False,,
155180555,section 70,False,,
1124131,"Lakshmi Devi
Sugar Mills Ltd. v. Pt.	 Ram Sarup",True,Lakshmi_Devi_Sugar_Mills_Ltd_vs_Pt_Ram_Sarup_And_Connected_Appeal_on_24_October_1956,1956.0
1950513,s.	22,False,,
65589012,Industrial  Disputes  (Appellate Tribunal) Act,False,,
1268417,s. 24(3),False,,
1774629,s. 33,False,,
95202371,s. 22,False,,
1847629,s. 26,False,,
281370,s. 22(1),False,,
103646077,s.  23,False,,
38638938,s. 22(b),False,,
722600,"Vide Buckingham and Carnatic Co.  Ltd.  v.
Workers of the Buckingham' and Carnatic Co. Ltd.",False,,
1266121,"5) and  The  Automobile
Products  of  India Ltd. v. Rukmaji Bala &  Others",False,,
698518,"Meenakshi Mills, Madurai v. Commissioner of	 Income-tax,
Madras",True,Meenakshi_Mills_Madurai_vs_The_Commissioner_Of_Income_Tax_Madras_on_26_September_1956,1956.0
168312108,section	21,False,,
524927,Ltd. v. Stanley,False,,
1532372,Wali Mohammad v.	 Mohammad  Baksh,False,,
1923959,"Midnapur  Zamindary  Co.  v.	Uma   Charan
Mandal",False,,
30029224,section	 100,False,,
192138551,section 100,False,,
1164453,Gangadara Ayyar v. Subramania Sastrigal,False,,
31076548,section 14(2) (c),False,,
578769,"Commissioner
of  Income-tax and Excess Profits Pax v. S. Sen",False,,
588056,"Section
14",False,,
449676,,True,Mohammad_Shah_vs_Fasihuddin_Ansari_And_Ors_on_9_May_1956,1956.0
541605,Section 10,False,,
969305,,True,Mrs_Shirinbai_Maneckshaw_Others_vs_Nargacebai_J_Motishaw_Others_on_9_May_1956,1956.0
1711642,s. 67,False,,
482875,s.	129,False,,
1607499,section	27,False,,
1340784,section	56,False,,
1511194,section	130,False,,
177672,section 84,False,,
1036463,section 85,False,,
685111,Succession Act,False,,
1023041,section 6,False,,
1010762,,True,Nagubai_Ammal_Others_vs_B_Shama_Rao_Others_on_26_April_1956,1956.0
99435,Rani  Chandra Kunwar v. Chaudhri Narpat Singh,False,,
1747886,section 28(2),False,,
3060,Kala Chand Banerjee v. Jagannath Marwari,False,,
1527004,"Vide  Inamullah
       Khan   v.   Shambhu  Dayal",False,,
1688386,"1)  and  Subbaiah   v.   Ramasami
       Goundan",False,,
1498182,,True,P_Lakshmi_Reddy_vs_L_Lakshmi_Reddy_on_5_December_1956,1956.0
409538,s. 14,False,,
769768,S.  24,False,,
355169,"India v. Debendra	 Lal
Khan",False,,
1401386,"Radhamoni	Debi
v. Collector of Khulna",False,,
861606,N. Varada Pillai v.  Jeevarathnammal,False,,
430967,Dwijendra  Narain  Roy v. Joges Chandra De,False,,
1683667,Pandit Ram Narain v. State of Uttar Pradesh,True,Pandit_Ram_Narain_vs_The_State_Of_Uttar_Pradesh_Andothers_on_20_September_1956,1956.0
226821,Section 1(2),False,,
1828756,"District  Board,
Farrukhabad v. Prag Dutt",False,,
554222,"1) and District Board, Dehra Dun v.
Damodar Dutt",False,,
1608688,Boards Act,False,,
17187215,section 128,False,,
158023,,True,Punjab_National_Bank_Ltd_vs_Sri_Ram_Kanwar_Industrial_on_20_December_1956,1956.0
123534866,s. 35,False,,
24279,Section	 35,False,,
1203418,s. 11 (7),False,,
159104238,s. 35 (2),False,,
1105428,"Raja Bhairebendra Narayan Bhup
v.  The	 State	of Assam",True,Raja_Bhairebendra_Narayan_Bhup_vs_The_State_Of_Assam_With_Connected_on_11_April_1956,1956.0
189530237,Assam  State Acquisition of Zamindaries Act,False,,
153623833,(Assam  Act,False,,
493040,Art. 395,False,,
60668454,s. 76,False,,
67334274,s. 75,False,,
86586082,"section
       3(1)",False,,
76685781,"section
       299(3)",False,,
85835602,section 73(4),False,,
52526535,section 76(1),False,,
54455430,section	76(2),False,,
185267201,sections 69,False,,
14555586,71,False,,
14563397,Section321,False,,
194221635,section 48,False,,
120597539,section  3(b),False,,
34146132,"Goalpara Tenancy Act  (Assam
       Act",False,,
80818457,section 4,False,,
1251107,,True,Raja_Rajinder_Chand_vs_Sukhi_And_Connected_Appeals_on_23_October_1956,1956.0
176717291,"Punjab Land-Revenue Act, 1887",False,,
117671580,s. 44,False,,
119834291,s. 31,False,,
787763,"Rajah
Venkata Narasimha Appa Row Bahadur v. Rajah Narayya Appa Row
Bahadur",False,,
97453,"Dakas Khan v. Ghulam
Kasim Khan",False,,
1798175,,True,Raja_Ram_Chandra_Reddy_Anr_vs_Rani_Shankaramma_Ors_on_11_February_1956,1956.0
151495025,S. 13(2),False,,
85486135,"Now, the Atiyat Enquiries Act",False,,
180486644,S. 15,False,,
92940332,Sections 12,False,,
102193152,13,False,,
10104008,S. 3(2),False,,
112219639,Section 7,False,,
27015188,S. 53,False,,
1527823,,True,Raja_Sri_Sailendra_Narayanbhanja_Deo_vs_The_State_Of_Orissa_on_3_February_1956,1956.0
183256516,"Under the Bengal  Land  Registration	Act,
1876",False,,
8182160,Sections 33,False,,
34368743,Section  4,False,,
94089603,Section	 20,False,,
176196092,section 20,False,,
86811380,section  2(g),False,,
160407708,"Land	Registration
Act",False,,
65846765,section 3,False,,
452308,Council v. Ateendranath Das,False,,
197876,"Bhaishanker  Nanabhai  and others v.  Morarji  Keshavji	 and
Co.",False,,
794635,"Mr.  W. A. Varadachariar	v.  Thatha  Ramasamy
Chetty and others",False,,
1809195,,True,Rajes_Kanta_Roy_vs_Santi_Debi_on_19_November_1956,1956.0
1927677,"S.,	 24-",False,,
222204,"s.
47",False,,
999121,Pestonjee Bhicajee v. P. H. Anderson,False,,
