overall_rank,id,label,year,url,node_type,community_id,subcommunity_id,seed_type,pagerank,betweenness,local_betweenness,bridge_score,in_degree,out_degree,pr_pct,bw_pct,local_bw_pct,composite_score,landmark
662,18700540,Union Of India vs Association Of Unified Telecom Service ...,2019.0,https://indiankanoon.org/doc/18700540/,case,8,C8_S4,expanded,0.00013794354068601833,0.0017511488074692402,0.011956329682036918,0.75,4,28,0.6058526740665994,0.9408678102926337,0.8799192734611504,0.7946720484359233,False
663,1964881,"Union Of India And Ors vs Hindustan Development Corpn. And Ors on 15 April, 1993",1993.0,https://indiankanoon.org/doc/1964881/,case,8,C8_S7,expanded,0.0002912838805353467,0.0005372002733333445,0.0009184067221589147,0.7619047619047619,10,11,0.8819374369323916,0.8159434914228052,0.5751765893037336,0.7941876892028256,False
664,1802335,"Rajender Singh & Ors vs Santa Singh & Ors on 16 August, 1973",1973.0,https://indiankanoon.org/doc/1802335/,case,5,C5_S2,expanded,0.0001887537073941036,0.0004158199753003155,0.012444769362067046,0.5,7,5,0.7618567103935419,0.7820383451059536,0.882744702320888,0.7941069626639758,False
668,1210794,T_Vijendradas_Another_vs_M_Subramanian_Others_on_9_October_2007,2007.0,https://indiankanoon.org/doc/1210794/,case,2,C2_S4,expanded,0.00022498203753649603,0.00047020017156742465,0.0037727555235812626,0.25,1,3,0.8133198789101918,0.8002018163471241,0.7340060544904137,0.7922098890010092,False
669,127522483,Khoday Distilleries Ltd. (Now Khoday ... vs Sri Mahadeshwara Sahakara Sakkare ...,2019.0,https://indiankanoon.org/doc/127522483/,case,10,C10_S8,expanded,0.00021937793618204338,0.00020989559022539697,0.0919438935287856,0.3,4,6,0.8062563067608476,0.6821392532795156,0.9842583249243189,0.792209889001009,False
670,818638,"Union Of India (Uoi) vs Hari Krishan Khosla (Dead) By Lrs. on 16 September, 1992",1992.0,https://indiankanoon.org/doc/818638/,case,2,C2_S2,expanded,0.00018479521590221152,0.0006458066995211962,0.00507421079416467,0.4,3,17,0.7543895055499495,0.8391523713420788,0.7725529767911201,0.7919273461150353,False
671,1769219,State (N.C.T. Of Delhi) vs Navjot Sandhu@ Afsan Guru,,https://indiankanoon.org/doc/1769219/,case,0,C0_S1,expanded,0.0003081088820863382,0.0002984209330310597,0.0030840955500271504,0.3,13,7,0.8922300706357215,0.7331987891019173,0.705146316851665,0.7912008072653884,False
672,72676,"The State Of Uttar Pradesh & Anr vs Keshav Prasad Singh on 25 July, 1995",1995.0,https://indiankanoon.org/doc/72676/,case,2,C2_S1,expanded,0.00029982991626056584,0.0002822692832537711,0.003729842189233131,0.0,4,1,0.8873864783047427,0.724117053481332,0.7321897073662966,0.7910393541876892,False
674,123420950,"Sesh Nath Singh v. Baidyabati Sheoraphuli Co-operative Bank Ltd., Civil Appeal No.",2021.0,https://indiankanoon.org/doc/123420950/,case,7,C7_S11,expanded,0.0001555677936077005,0.0010687370004384463,0.005769360707726292,0.4827586206896552,6,23,0.6799192734611503,0.9013118062563068,0.7923309788092836,0.7909586276488396,False
675,37755267,M/S Embassy Property Developments Pvt. ... vs The State Of Karnataka,2019.0,https://indiankanoon.org/doc/37755267/,case,7,C7_S1,expanded,0.00014953200142489505,0.0010942015895978319,0.007733796637628056,0.4166666666666667,7,17,0.6563067608476286,0.9031281533804238,0.834510595358224,0.7906760847628658,False
677,753224,Supreme_Court_Advocates_On_Record_vs_Union_Of_India_on_6_October_1993,1993.0,https://indiankanoon.org/doc/753224/,case,0,C0_S6,expanded,0.00020963240870945806,0.0005757504679887127,0.0032377199954371876,0.11764705882352941,14,20,0.7933400605449041,0.8256306760847628,0.7122098890010091,0.7900302724520687,False
678,179426437,Maharao_Sahib_Shri_Bhim_Singhji_Ors_vs_Union_Of_India_Uoi_And_Ors_on_13_November_1980,1980.0,https://indiankanoon.org/doc/179426437/,case,0,C0_S6,expanded,0.00026446570942217565,0.0006401611156401185,0.0007625852863818352,0.3333333333333333,7,5,0.8579212916246216,0.8375378405650857,0.5576185671039354,0.78970736629667,False
679,126942623,Tamil Nadu Polution Control Board vs Sterlite Industries (I) Ltd. .,2019.0,https://indiankanoon.org/doc/126942623/,case,12,C12_misc,expanded,0.00013911410055326512,0.0009218930998576108,0.03831889771360394,0.4444444444444444,4,23,0.6094853683148335,0.8843592330978809,0.9574167507568113,0.789021190716448,False
680,160269658,"K.C. Ninan vs Kerala State Electricity Board & Ors. on 19 May, 2023",2023.0,https://indiankanoon.org/doc/160269658/,case,7,C7_S4,expanded,0.00012725036633620782,0.0029894860463331387,0.02227246669434235,0.5483870967741935,2,29,0.5342078708375378,0.9705348133198789,0.9346115035317861,0.7888193743693239,False
681,160740668,Yakub_Abdul_Razak_Memon_vs_State_Of_Maharashtra_Th_Cbi_Mumbai_on_21_March_2013,2013.0,https://indiankanoon.org/doc/160740668/,case,0,C0_S1,expanded,0.00018854526595177084,0.00045993614798281224,0.007349372684720982,0.18518518518518517,7,20,0.7608476286579213,0.7967709384460141,0.8280524722502522,0.7886579212916247,False
683,861817,Ittavira_Mathai_vs_Varkey_Varkey_And_Another_on_15_January_1963,1963.0,https://indiankanoon.org/doc/861817/,case,5,C5_S6,expanded,0.00030729445952927114,0.00022122865144096266,0.005109831977956194,0.5,8,0,0.8916246215943492,0.6910191725529768,0.7747729566094854,0.7880121089808274,False
684,25681951,Satluj Jal Vidyut Nigam Ltd. vs Raj Kumar Rajinder Singh(D)Thru Lrs,2018.0,https://indiankanoon.org/doc/25681951/,case,10,C10_S2,expanded,0.00012656560847418437,0.0026690102077574812,0.03774541743370372,0.7142857142857143,1,13,0.5261352169525731,0.9650857719475278,0.9566094853683148,0.7878102926337034,False
685,778610,"Capt. B.V.D Souza vs Antonio Fausto Fernandes on 1 August, 1989",1989.0,https://indiankanoon.org/doc/778610/,case,1,C1_S19,expanded,0.00015471509657747165,0.0009041735745604556,0.007071232128982129,0.0,2,3,0.6766902119071645,0.8809283551967709,0.8221997981836529,0.7874873864783047,False
689,826407,Nagar_Palika_Jind_vs_Jagat_Singh_Advocate_on_28_March_1995,1995.0,https://indiankanoon.org/doc/826407/,case,5,C5_S5,expanded,0.00016762123803533982,0.0004501696055380559,0.015705640855340906,0.14285714285714285,3,4,0.7192734611503532,0.7935418768920283,0.9047426841574168,0.786074672048436,False
692,369253,U.P.S.R.T.C. Ltd vs Sarada Prasad Misra & Anr,,https://indiankanoon.org/doc/369253/,case,9,C9_misc,expanded,0.00024726684434881835,0.00020944094807543744,0.013384625171079193,0.0,2,1,0.8381432896064581,0.6815338042381432,0.8883955600403632,0.7855499495459132,False
694,134990086,Jamia_Masjid_vs_K_V_Rudrappa_D_Th_Lrs_on_23_September_2021,2021.0,https://indiankanoon.org/doc/134990086/,case,1,C1_S17,expanded,0.00016399903826479898,0.0014152233103701865,0.0019365737401932683,0.25,2,6,0.7116044399596367,0.925933400605449,0.6520686175580221,0.7854288597376388,False
698,170521216,Engineering Analysis Centre Of ... vs The Commissioner Of Income Tax,2021.0,https://indiankanoon.org/doc/170521216/,case,8,C8_S0,expanded,0.00013581705154080617,0.0009567594450245526,0.04364105296426767,0.2608695652173913,2,21,0.5905146316851665,0.8900100908173562,0.9626639757820383,0.7847426841574168,False
699,1865791,"State Bank Of Patiala & Ors vs S.K.Sharma on 27 March, 1996",1996.0,https://indiankanoon.org/doc/1865791/,case,0,C0_S5,expanded,0.0002762233559408195,0.0005299424763085523,0.0007505309728083532,0.3333333333333333,10,8,0.8696266397578204,0.813925327951564,0.5558022199798184,0.7845812310797176,False
700,1350793,Manohar Lal (D) By Lrs vs Ugrasen (D) By Lrs. & Ors,2010.0,https://indiankanoon.org/doc/1350793/,case,2,C2_S9,expanded,0.00013717954495840408,0.0012893137365951476,0.012322754187487784,0.42857142857142855,2,12,0.6022199798183653,0.9178607467204843,0.8819374369323916,0.7844197780020182,False
701,104517457,Amazon_Com_Nv_Investment_Holdings_Llc_vs_Future_Retail_Limited_on_6_August_2021,2021.0,https://indiankanoon.org/doc/104517457/,case,11,C11_S0,expanded,0.0001248537138191258,0.0025047924136520007,0.06563035419214318,0.3888888888888889,1,35,0.51029263370333,0.9618567103935419,0.9773965691220989,0.7843390514631685,False
703,75443134,Gujarat Urja Gujarat Urja Vikas Nigam Limited v. Amit Gupta & Ors,2021.0,https://indiankanoon.org/doc/75443134/,case,7,C7_S1,expanded,0.0001424120029526613,0.0009634691913362911,0.013847309629996706,0.375,3,29,0.6236125126135217,0.8906155398587285,0.8916246215943492,0.7840161453077699,False
704,359668,"S.P. Sampath Kumar Etc vs Union Of India & Ors on 9 December, 1986",1986.0,https://indiankanoon.org/doc/359668/,case,0,C0_S6,expanded,0.00027931624993240544,0.0003017645504109775,0.0030553387771586897,0.13333333333333333,11,4,0.8730575176589304,0.7348133198789102,0.7039354187689203,0.7839354187689203,False
708,124691580,Itc Limited vs Blue Coast Hotels Ltd. .,2018.0,https://indiankanoon.org/doc/124691580/,case,7,C7_S3,expanded,0.0001561846292892552,0.0010317267276525217,0.004580866539555363,0.42857142857142855,5,9,0.6819374369323915,0.8978809283551967,0.7582240161453078,0.7835721493440969,False
709,82262912,K_S_Paripoornan_vs_State_Of_Kerala_on_12_September_1994,1994.0,https://indiankanoon.org/doc/82262912/,case,2,C2_S3,expanded,0.00014068803082817487,0.0020055841170941212,0.0052737710038926276,0.52,5,20,0.6169525731584259,0.9511604439959637,0.7800201816347124,0.7832492431886983,False
710,177188375,T.Ravi & Anr vs B.Chinna Narasimha & Ors. Etc,2017.0,https://indiankanoon.org/doc/177188375/,case,5,C5_S2,expanded,0.0001248537138191258,0.003210653892645932,0.030770634172611507,0.56,2,23,0.51029263370333,0.9729566094853683,0.9489404641775984,0.783087790110999,False
711,1269046,K_Veeraswami_vs_Union_Of_India_And_Others_on_25_July_1991,1991.0,https://indiankanoon.org/doc/1269046/,case,13,C13_S1,expanded,0.0002693990301719537,0.0002982930636687038,0.003513299702871265,0.4444444444444444,11,7,0.8635721493440969,0.7329969727547931,0.7216952573158426,0.7829667003027245,False
713,108728085,Dr. Subhash Kashinath Mahajan vs The State Of Maharashtra,2018.0,https://indiankanoon.org/doc/108728085/,case,0,C0_S9,expanded,0.00017289889254581343,0.0006108207994559918,0.005650625113069284,0.1724137931034483,7,22,0.7301715438950555,0.8314833501513622,0.7895055499495459,0.7825630676084763,False
715,674013,State_Of_H_P_And_Ors_vs_Gujarat_Ambuja_Cement_Ltd_And_Anr_on_18_July_2005,2005.0,https://indiankanoon.org/doc/674013/,case,8,C8_S1,expanded,0.00022211759467082468,0.0003015736351711714,0.006994800248732737,0.5,3,9,0.8108980827447023,0.7344096871846619,0.8209889001009082,0.7823208879919274,False
716,149474401,"Celir Llp vs Bafna Motors (Mumbai) Pvt. Ltd. on 21 September, 2023",2023.0,https://indiankanoon.org/doc/149474401/,case,7,C7_S3,expanded,0.0001248537138191258,0.002714112681011208,0.037967220626319714,0.24242424242424243,2,31,0.51029263370333,0.9660948536831483,0.9568113017154389,0.7819172552976792,False
717,23073731,Punjab_Wakf_Board_vs_Sham_Singh_Harike_on_7_February_2019,2019.0,https://indiankanoon.org/doc/23073731/,case,1,C1_S11,expanded,0.00014826626451480668,0.0007915669777375188,0.011155144285386897,0.18181818181818182,3,8,0.6522704339051463,0.865590312815338,0.8736629667003027,0.7818768920282543,False
718,542383,"Shri Kihota Hollohon vs Mr. Zachilhu And Others on 18 February, 1992",1992.0,https://indiankanoon.org/doc/542383/,case,0,C0_S10,expanded,0.00017817977504985138,0.0005723373508008269,0.005031809774231739,0.12,8,17,0.7436932391523713,0.8252270433905147,0.7713420787083753,0.7818365287588295,False
719,184335016,"Union Of India vs Harbhajan Singh Dhillon on 21 October, 1971",1971.0,https://indiankanoon.org/doc/184335016/,case,8,C8_S1,expanded,0.00015050480579814352,0.0005302465535904257,0.04045003544969348,0.4642857142857143,8,20,0.6605449041372351,0.8141271442986882,0.9598385469223008,0.7818365287588295,False
720,163639357,Indian_Young_Lawyers_Association_vs_The_State_Of_Kerala_on_28_September_2018,2018.0,https://indiankanoon.org/doc/163639357/,case,0,C0_S14,expanded,0.0001415149695158178,0.0017788634031843118,0.005487741531309897,0.24324324324324326,2,35,0.6199798183652876,0.9420787083753784,0.7842583249243189,0.7816750756811303,False
721,164693074,M/S Patil Automation Private Limited vs Rakheja Engineers Private Limited,2022.0,https://indiankanoon.org/doc/164693074/,case,8,C8_misc,expanded,0.00012502738429137812,0.0027619751947514093,0.027644513748768723,0.7777777777777778,2,16,0.5132189707366297,0.9671039354187689,0.9461150353178608,0.7813521695257316,False
723,1112252,"Animireddy Venkata Ramana & Ors vs Public Prosecutor, H.C. Of A.P",,https://indiankanoon.org/doc/1112252/,case,13,C13_misc,expanded,0.00022685304065892035,0.00020568850279764227,0.01834862385321101,0.3333333333333333,3,0,0.8151362260343088,0.6783047426841574,0.9187689202825429,0.7811301715438951,False
724,317602,"S.S. Rathore vs State Of Madhya Pradesh on 6 September, 1989",1989.0,https://indiankanoon.org/doc/317602/,case,10,C10_misc,expanded,0.00020379917697919395,0.00021541445518588766,0.04025719876991893,0.4,2,3,0.7850655903128153,0.687991927346115,0.9591321897073662,0.7810494450050455,False
725,791872,The_Life_Insurance_Corporation_Of_India_vs_D_J_Bahadur_Ors_on_10_November_1980,1980.0,https://indiankanoon.org/doc/791872/,case,7,C7_S4,expanded,0.0002638993786575456,0.00043207109256725233,0.0013781599579850414,0.6842105263157895,18,1,0.8571140262361251,0.7876892028254289,0.6151362260343087,0.7809485368314835,False
728,1460318,"Bangalore Medical Trust vs B.S. Muddappa And Ors on 19 July, 1991",1991.0,https://indiankanoon.org/doc/1460318/,case,2,C2_S5,expanded,0.00025846683438244937,0.00045110563497381006,0.0013359098297730154,0.4117647058823529,8,9,0.8514631685166498,0.7937436932391524,0.6115035317860746,0.7803834510595359,False
730,947592,"Jalandhar Improvement Trust vs Sampuran Singh on 1 April, 1999",1999.0,https://indiankanoon.org/doc/947592/,case,2,C2_S9,keyword,0.00014804101759480258,0.0009094186731699753,0.00754721483170607,0.0,2,2,0.6512613521695257,0.8819374369323916,0.8312815338042382,0.7795358224016147,False
731,1799890,The_State_Trading_Corporation_Of_India_vs_The_Commercial_Tax_Officer_on_26_July_1963,1963.0,https://indiankanoon.org/doc/1799890/,case,0,C0_S0,expanded,0.0007886649082735834,0.0001659305026934118,0.0016988720749641407,0.25,14,2,0.9820383451059536,0.6476286579212917,0.6381432896064582,0.7794954591321898,False
733,1944204,New India Assurance Company Ltd vs Nusli Neville Wadia And Another,,https://indiankanoon.org/doc/1944204/,case,1,C1_S7,expanded,0.0001688197538178809,0.0008551192570762618,0.002991914914424775,0.5294117647058824,8,9,0.722502522704339,0.874066599394551,0.7019172552976791,0.7790110998990919,False
735,469498,"State Of U.P. Etc vs Smt. Pista Devi & Ors on 12 September, 1986",1986.0,https://indiankanoon.org/doc/469498/,case,2,C2_S1,expanded,0.0003479547428261201,0.0001826714062417688,0.0040970197708128445,0.0,12,4,0.9128153380423815,0.660343087790111,0.7453077699293643,0.7783249243188699,False
736,30560910,Ghanashyam Mishra And Sons Private ... vs Edelweiss Asset Reconstruction ...,2021.0,https://indiankanoon.org/doc/30560910/,case,7,C7_S1,expanded,0.00014777020760561028,0.0010359475772001184,0.0057724289498044465,0.45454545454545453,4,18,0.6500504540867811,0.8984863773965691,0.7925327951564076,0.7779212916246216,False
738,275180,B_L_Sreedhar_Ors_vs_K_M_Munireddy_Dead_And_Ors_on_5_December_2002,2002.0,https://indiankanoon.org/doc/275180/,case,5,C5_S7,expanded,0.00021832316198532506,0.0003187845846604149,0.0057839780481289925,0.25,2,2,0.8050454086781029,0.7418768920282542,0.7927346115035317,0.7773158425832492,False
739,67871,Bishambhar_Dayal_Chandra_Mohan_And_vs_State_Of_Uttar_Pradesh_Ors_on_5_November_1981,1981.0,https://indiankanoon.org/doc/67871/,case,0,C0_S6,expanded,0.0002427682426516844,0.00039365428911235576,0.002225682176770463,0.3333333333333333,15,3,0.8339051463168516,0.774167507568113,0.6700302724520686,0.7772351160443997,False
740,1546400,"State Of Gujarat vs Patel Raghav Natha & Ors on 21 April, 1969",1969.0,https://indiankanoon.org/doc/1546400/,case,2,C2_S8,expanded,0.00042854171432110677,0.0001320252722407683,0.005054619256767415,0.09090909090909091,9,2,0.9388496468213925,0.6177598385469223,0.7717457114026236,0.7769929364278507,False
741,1313008,Sooraram_Pratap_Reddy_Ors_vs_Distt_Collector_Ranga_Reddy_Dist_on_5_September_2008,2008.0,https://indiankanoon.org/doc/1313008/,case,2,C2_S7,expanded,0.00013488638691776342,0.0016161960328503766,0.008198998475938996,0.47058823529411764,5,29,0.5866801210898083,0.9348133198789101,0.8417759838546922,0.7769525731584259,False
743,593688,Novartis India Ltd vs State Of West Bengal & Ors,2008.0,https://indiankanoon.org/doc/593688/,case,9,C9_S5,expanded,0.00013605583932441048,0.0009117579266614798,0.022116014367584664,0.25,1,3,0.5915237134207871,0.8829465186680121,0.9342078708375379,0.7766296670030273,False
744,1003330,"Shyam Nandan Prasad And Ors. vs State Of Bihar And Ors. on 13 August, 1993",1993.0,https://indiankanoon.org/doc/1003330/,case,2,C2_S16,expanded,0.00018570357069768706,0.000603036752875568,0.0031647320453567678,0.25,4,8,0.7562058526740666,0.8304742684157417,0.7091826437941473,0.7765085771947529,False
745,732612,"Builders Association Of India & Ors. ... vs Union Of India & Ors. Etc. Etc on 31 March, 1989",1989.0,https://indiankanoon.org/doc/732612/,case,8,C8_S6,expanded,0.00024746687873304803,0.0003230803991124987,0.0033335269496341763,0.3157894736842105,11,8,0.8383451059535822,0.7449041372351161,0.7148335015136226,0.7762663975782039,False
746,59843273,Govt. Of Kerala vs Joseph,2023.0,https://indiankanoon.org/doc/59843273/,case,5,C5_S4,expanded,0.00015027767226473806,0.0005440690131395172,0.019826915668880313,0.0,2,12,0.6597376387487387,0.8169525731584258,0.9253279515640767,0.7757416750756811,False
747,1602162,Som_Prakash_Rekhi_vs_Union_Of_India_Anr_on_13_November_1980,1980.0,https://indiankanoon.org/doc/1602162/,case,9,C9_S2,expanded,0.0002682740166083731,0.00016559394803216,0.009657204038860978,0.2857142857142857,12,2,0.8621594349142281,0.6470232088799193,0.858728557013118,0.7754187689202826,False
753,184449972,Common Cause (A Regd. Society) vs Union Of India,2018.0,https://indiankanoon.org/doc/184449972/,case,0,C0_S9,expanded,0.00018817511565841335,0.00038391803408282464,0.006719661968221029,0.15151515151515152,13,20,0.7600403632694248,0.7709384460141272,0.8100908173562058,0.774409687184662,False
754,98853113,"C.B. Gautam vs Union Of India & Ors on 17 November, 1992",1992.0,https://indiankanoon.org/doc/98853113/,case,0,C0_S5,expanded,0.00023222865270883743,0.0006651068091850224,0.0006694588924464394,0.5,9,7,0.8207870837537841,0.8417759838546922,0.5463168516649849,0.7742885973763876,False
